fund_id,candidate_id,candidate_name,fund_name,strategy,aum,n_obs,first,last,as_of,run_status,sufficient_history,sharpe,annualised_return,max_drawdown,annualised_vol,jensen_alpha,beta_benchmark,hit_rate_monthly,ytd_return,dd_vol_ratio,best_month,worst_month,avg_fund_correlation,annualised_alpha,information_ratio,tracking_error,regression_fit_r2,gross_exposure,net_exposure,single_name_concentration,var_95,top5_concentration_pct,top10_concentration_pct,predicted_vol_ann,factor_risk_pct,specific_risk_pct,weighted_days_to_liquidate
2e-capital-13739668--select-credit,2e-capital-13739668,2E Capital Partners LP,"2E Select Credit Fund, L.P.",credit,179000000.0,12,2025-05-31,2026-04-30,2026-04-30,completed,True,-0.03653558268740489,0.039433713578669316,-0.015936892756000187,0.023914620860659506,0.06968885434843927,-0.055297883593315514,0.6666666666666666,0.004883989871999894,0.6664079204457305,0.0129999999999999,-0.007000000000000006,-0.24695461956833029,0.06968885434843927,-2.50551769864,0.20593484455175703,,1.0,0.6183468822713907,0.10666879362772204,0.00645,0.5033330667932195,0.8091734411356953,0.06757496385282023,1.0,4.658586893642275e-30,3.5536609570604107
academy-investment-management-eaf6093f--quantitative-global,academy-investment-management-eaf6093f,Academy Investment Management LLC,Academy Quantitative Global Fund LP,statistical_arbitrage,205700000.0,79,2005-01-31,2011-07-31,2026-04-30,completed,True,2.1252698672754873,0.1997761533025686,-0.1023431240449999,0.08813296231129622,0.0,0.0,0.810126582278481,0.10602028286059961,1.1612354942014962,0.08919999999999995,-0.05610000000000004,0.0,0.0,,,0.0,1.0,0.09858074730047686,0.11579778470689836,0.027739999999999956,0.2511809147964289,0.31787575743978214,0.0,0.0,0.0,
adelio-ce241fa1--market-neutral-portfolio-amc,adelio-ce241fa1,Adelio Partners Limited,Adelio Market-Neutral Portfolio AMC,market_neutral_equity,120000000.0,31,2023-12-31,2026-06-30,2026-04-30,completed,True,0.38120406345401175,0.06506021777184001,-0.03284271729999999,0.057773488729693304,0.07998521279323634,-0.09543968419453741,0.5806451612903226,0.05510113435250674,0.5684738453940748,0.035700000000000065,-0.021599999999999953,0.20752232690683395,0.07998521279323634,-0.4418926924035752,0.24243770562865108,,1.0,0.11333808594044292,0.026275379111712006,0.0169,0.12693004736484748,0.23027869399070894,0.0,0.0,0.0,
